Dataset,Image,Intensity,Size
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice18_lesion.png,0.724446054,1439
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice19_lesion.png,0.724300605,1716
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice20_lesion.png,0.716270645,2001
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice21_lesion.png,0.708749378,2167
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice22_lesion.png,0.696840065,2264
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice23_lesion.png,0.69439354,2185
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice24_lesion.png,0.690815691,1858
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice25_lesion.png,0.68266628,1411
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice26_lesion.png,0.658609315,1029
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice27_lesion.png,0.655163078,604
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice28_lesion.png,0.64940093,275
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice29_lesion.png,0.638157982,104
 BRATS_LGG,BraTS19_TCIA10_644_1/1/slice30_lesion.png,0.619849624,39
 BRATS_LGG,BraTS19_TCIA10_644_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA10_644_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA10_644_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA10_644_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA10_644_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA10_644_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice7_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice8_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice9_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice10_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice11_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice12_lesion.png,0.591909626,3
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice13_lesion.png,0.547486072,30
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice14_lesion.png,0.559266981,68
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice15_lesion.png,0.549429312,94
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice16_lesion.png,0.544636933,115
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice17_lesion.png,0.551444217,301
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice18_lesion.png,0.591503831,430
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice19_lesion.png,0.613175644,533
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice20_lesion.png,0.614059737,643
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice21_lesion.png,0.612548883,718
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice22_lesion.png,0.616761006,697
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice23_lesion.png,0.606643452,694
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice24_lesion.png,0.596264759,518
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice25_lesion.png,0.575630737,370
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice26_lesion.png,0.534811315,245
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice27_lesion.png,0.472972185,73
 BRATS_LGG,BraTS19_TCIA12_101_1/1/slice28_lesion.png,0.559096517,25
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice29_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_101_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice7_lesion.png,0.568277713,181
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice8_lesion.png,0.68800125,428
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice9_lesion.png,0.72101652,650
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice10_lesion.png,0.705589238,1038
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice11_lesion.png,0.727468366,1306
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice12_lesion.png,0.745232816,1375
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice13_lesion.png,0.741915935,1432
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice14_lesion.png,0.745487051,1408
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice15_lesion.png,0.764093357,1233
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice16_lesion.png,0.765792756,1124
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice17_lesion.png,0.766847693,920
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice18_lesion.png,0.732090002,688
 BRATS_LGG,BraTS19_TCIA12_249_1/1/slice19_lesion.png,0.67504428,239
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice20_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice21_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice22_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice23_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice24_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice25_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice26_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice27_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice28_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice29_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_249_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice7_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice8_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice9_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice10_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice11_lesion.png,0.587310182,23
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice12_lesion.png,0.601863756,76
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice13_lesion.png,0.629476837,730
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice14_lesion.png,0.690411284,1329
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice15_lesion.png,0.714757536,1456
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice16_lesion.png,0.681603962,1585
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice17_lesion.png,0.657871422,1688
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice18_lesion.png,0.64089156,1732
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice19_lesion.png,0.627388895,1721
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice20_lesion.png,0.63788381,1668
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice21_lesion.png,0.675841471,1498
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice22_lesion.png,0.675752765,1301
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice23_lesion.png,0.633950167,965
 BRATS_LGG,BraTS19_TCIA12_298_1/1/slice24_lesion.png,0.581909685,176
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice25_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice26_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice27_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice28_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice29_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_298_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice7_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice8_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice9_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice10_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice11_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice12_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice13_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice14_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice15_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice16_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice17_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice18_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice19_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice20_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice21_lesion.png,0.612443664,76
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice22_lesion.png,0.652439598,202
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice23_lesion.png,0.671598421,391
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice24_lesion.png,0.682788585,696
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice25_lesion.png,0.730034451,818
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice26_lesion.png,0.749452712,892
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice27_lesion.png,0.72426889,963
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice28_lesion.png,0.722771862,908
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice29_lesion.png,0.712396793,897
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice30_lesion.png,0.700237587,922
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice31_lesion.png,0.687732327,864
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice32_lesion.png,0.635097306,724
 BRATS_LGG,BraTS19_TCIA12_466_1/1/slice33_lesion.png,0.501254549,473
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_466_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice7_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice8_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice9_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice10_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice11_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice12_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice13_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice14_lesion.png,0.531774612,41
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice15_lesion.png,0.571999991,171
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice16_lesion.png,0.601673939,367
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice17_lesion.png,0.625045801,444
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice18_lesion.png,0.658113659,446
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice19_lesion.png,0.693083126,444
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice20_lesion.png,0.694009252,395
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice21_lesion.png,0.682654039,300
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice22_lesion.png,0.625037402,218
 BRATS_LGG,BraTS19_TCIA12_470_1/1/slice23_lesion.png,0.516657998,85
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice24_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice25_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice26_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice27_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice28_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice29_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_470_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice7_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice8_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice9_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice10_lesion.png,0.584254449,61
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice11_lesion.png,0.616861743,190
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice12_lesion.png,0.648489662,331
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice13_lesion.png,0.678608882,580
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice14_lesion.png,0.702084082,901
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice15_lesion.png,0.684721711,1397
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice16_lesion.png,0.635837803,1926
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice17_lesion.png,0.606079381,2400
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice18_lesion.png,0.603659792,2612
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice19_lesion.png,0.604735912,2699
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice20_lesion.png,0.609207717,2743
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice21_lesion.png,0.613640555,2681
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice22_lesion.png,0.613084405,2460
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice23_lesion.png,0.620409371,2141
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice24_lesion.png,0.63506169,1728
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice25_lesion.png,0.663361784,1347
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice26_lesion.png,0.68490288,1023
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice27_lesion.png,0.63321936,696
 BRATS_LGG,BraTS19_TCIA12_480_1/1/slice28_lesion.png,0.617486194,84
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice29_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA12_480_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice7_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice8_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice9_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice10_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice11_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice12_lesion.png,0.587605527,58
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice13_lesion.png,0.598160558,222
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice14_lesion.png,0.615707674,423
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice15_lesion.png,0.654428882,527
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice16_lesion.png,0.700586797,622
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice17_lesion.png,0.728617365,696
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice18_lesion.png,0.72975112,837
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice19_lesion.png,0.732581637,993
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice20_lesion.png,0.729363604,1111
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice21_lesion.png,0.674360887,1430
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice22_lesion.png,0.671280713,1508
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice23_lesion.png,0.670188733,1476
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice24_lesion.png,0.645449727,1385
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice25_lesion.png,0.617701307,1283
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice26_lesion.png,0.585643875,1054
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice27_lesion.png,0.539557585,944
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice28_lesion.png,0.501758982,797
 BRATS_LGG,BraTS19_TCIA13_615_1/1/slice29_lesion.png,0.478448485,439
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice31_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice32_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice33_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice34_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice35_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_615_1/0/slice36_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice1_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice2_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice3_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice4_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice5_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice6_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice7_lesion.png,0.514443384,38
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice8_lesion.png,0.566280989,166
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice9_lesion.png,0.621497888,328
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice10_lesion.png,0.636046842,423
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice11_lesion.png,0.649696512,420
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice12_lesion.png,0.636318416,502
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice13_lesion.png,0.663705512,677
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice14_lesion.png,0.71381388,890
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice15_lesion.png,0.741612803,1097
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice16_lesion.png,0.763204828,1088
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice17_lesion.png,0.75099935,1082
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice18_lesion.png,0.719716985,1000
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice19_lesion.png,0.682359309,798
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice20_lesion.png,0.638075595,542
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice21_lesion.png,0.60786309,154
 BRATS_LGG,BraTS19_TCIA13_618_1/1/slice22_lesion.png,0.534631848,2
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice23_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice24_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice25_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice26_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice27_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice28_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice29_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice30_nonlesion.png,NaN,0
 BRATS_LGG,BraTS19_TCIA13_618_1/0/slice31_nonlesion.png,NaN,0
